domain,model,run_name,runs_count,generated_row_count_mean,generated_row_count_std,generated_row_count_min,generated_row_count_max,generated_column_count_mean,generated_column_count_std,generated_column_count_min,generated_column_count_max,generated_overall_missing_pct_mean,generated_overall_missing_pct_std,generated_overall_missing_pct_min,generated_overall_missing_pct_max,generated_duplicate_rows_mean,generated_duplicate_rows_std,generated_duplicate_rows_min,generated_duplicate_rows_max,generated_duplicate_rows_pct_mean,generated_duplicate_rows_pct_std,generated_duplicate_rows_pct_min,generated_duplicate_rows_pct_max,generated_duplicate_rows_primary_key_mean,generated_duplicate_rows_primary_key_std,generated_duplicate_rows_primary_key_min,generated_duplicate_rows_primary_key_max,generated_duplicate_rows_primary_key_pct_mean,generated_duplicate_rows_primary_key_pct_std,generated_duplicate_rows_primary_key_pct_min,generated_duplicate_rows_primary_key_pct_max,generated_type_correctness_pct_mean,generated_type_correctness_pct_std,generated_type_correctness_pct_min,generated_type_correctness_pct_max,real_row_count_mean,real_row_count_std,real_row_count_min,real_row_count_max,real_column_count_mean,real_column_count_std,real_column_count_min,real_column_count_max,real_overall_missing_pct_mean,real_overall_missing_pct_std,real_overall_missing_pct_min,real_overall_missing_pct_max,real_duplicate_rows_mean,real_duplicate_rows_std,real_duplicate_rows_min,real_duplicate_rows_max,real_duplicate_rows_pct_mean,real_duplicate_rows_pct_std,real_duplicate_rows_pct_min,real_duplicate_rows_pct_max,real_duplicate_rows_primary_key_mean,real_duplicate_rows_primary_key_std,real_duplicate_rows_primary_key_min,real_duplicate_rows_primary_key_max,real_duplicate_rows_primary_key_pct_mean,real_duplicate_rows_primary_key_pct_std,real_duplicate_rows_primary_key_pct_min,real_duplicate_rows_primary_key_pct_max,numeric_avg_ks_real_vs_generated_mean,numeric_avg_ks_real_vs_generated_std,numeric_avg_ks_real_vs_generated_min,numeric_avg_ks_real_vs_generated_max,numeric_avg_mean_diff_real_vs_generated_mean,numeric_avg_mean_diff_real_vs_generated_std,numeric_avg_mean_diff_real_vs_generated_min,numeric_avg_mean_diff_real_vs_generated_max,numeric_avg_std_diff_real_vs_generated_mean,numeric_avg_std_diff_real_vs_generated_std,numeric_avg_std_diff_real_vs_generated_min,numeric_avg_std_diff_real_vs_generated_max,categorical_avg_js_divergence_real_vs_generated_mean,categorical_avg_js_divergence_real_vs_generated_std,categorical_avg_js_divergence_real_vs_generated_min,categorical_avg_js_divergence_real_vs_generated_max,text_avg_length_real_mean_mean,text_avg_length_real_mean_std,text_avg_length_real_mean_min,text_avg_length_real_mean_max,text_avg_length_generated_mean_mean,text_avg_length_generated_mean_std,text_avg_length_generated_mean_min,text_avg_length_generated_mean_max,text_avg_length_abs_diff_mean_mean,text_avg_length_abs_diff_mean_std,text_avg_length_abs_diff_mean_min,text_avg_length_abs_diff_mean_max,text_empty_pct_generated_mean_mean,text_empty_pct_generated_mean_std,text_empty_pct_generated_mean_min,text_empty_pct_generated_mean_max,numeric_outlier_pct_mean_mean,numeric_outlier_pct_mean_std,numeric_outlier_pct_mean_min,numeric_outlier_pct_mean_max,categorical_unexpected_value_pct_mean_mean,categorical_unexpected_value_pct_mean_std,categorical_unexpected_value_pct_mean_min,categorical_unexpected_value_pct_mean_max,date_invalid_values_pct_mean_mean,date_invalid_values_pct_mean_std,date_invalid_values_pct_mean_min,date_invalid_values_pct_mean_max,row_constraints_mean_violations_pct_mean,row_constraints_mean_violations_pct_std,row_constraints_mean_violations_pct_min,row_constraints_mean_violations_pct_max,row_constraints_max_violations_pct_mean,row_constraints_max_violations_pct_std,row_constraints_max_violations_pct_min,row_constraints_max_violations_pct_max
hatecrime,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run2,3,1010.3333333333334,11.671427600007732,998.0,1026.0,20.0,0.0,20.0,20.0,3.407277978665043,4.177051863472759,0.0,9.289970208540218,4.666666666666667,2.0548046676563256,2.0,7.0,0.460954765956693,0.2028332106148696,0.2004008016032064,0.6951340615690168,27.666666666666668,2.494438257849294,25.0,31.0,2.7383466038332873,0.24597844624059054,2.50501002004008,3.0784508440913605,86.66666666666667,18.856180831641264,60.0,100.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.35797242055322337,0.019889408292889516,0.3413554908982728,0.38593517447986764,1.391326437818637,0.15104252225387496,1.2404717635408389,1.5977229153289345,0.6422206392485722,0.031003680239234447,0.6200244154192518,0.6860653237831887,0.4421551796845516,0.12121017253692104,0.2902970141209212,0.586947765524097,10.0,0.0,10.0,10.0,10.003006012024047,0.004251142973065132,10.0,10.009018036072144,0.003006012024047896,0.004251142973065132,0.0,0.009018036072143687,0.0,0.0,0.0,0.0,0.9996650885315835,0.3914178214750489,0.5279308238024801,1.4863547758284599,28.938368211800498,18.6395284560413,5.100659023201228,50.60251639199007,0.10050251256281406,0.14213201631890401,0.0,0.3015075376884422,0.33040322679515005,0.40032432293912446,0.0,0.893743793445879,0.6608064535903001,0.8006486458782489,0.0,1.787487586891758
hatecrime,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,1032.6666666666667,14.974051630144135,1012.0,1047.0,20.0,0.0,20.0,20.0,3.3558392763502134,3.889449870063051,0.18768046198267566,8.83399209486166,3.3333333333333335,1.699673171197595,1.0,5.0,0.3239999515203042,0.16533467679928898,0.09551098376313276,0.4812319538017324,26.666666666666668,4.9216076867444665,21.0,33.0,2.5836771715305105,0.4779239985082022,2.005730659025788,3.1761308950914344,85.0,17.795130420052185,60.0,100.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.35267457342482866,0.02604080492694127,0.32298217087652026,0.3863875763634521,1.3592686008372148,0.1784967970101411,1.1892605116002906,1.605872759966239,0.6404605191948144,0.03898230327597012,0.602850528525724,0.6941731985609989,0.44612240180209395,0.11943088375588941,0.3010010330116467,0.5935192087075025,10.0,0.0,10.0,10.0,10.001910219675262,0.0027014585718685806,10.0,10.005730659025788,0.0019102196752627993,0.0027014585718685806,0.0,0.005730659025788398,0.0,0.0,0.0,0.0,1.0993912171064784,0.07249347854192965,1.0475650930465792,1.2019103904811488,28.86929177082285,18.98403714789878,4.958677685950414,51.39826422372227,0.06379585326953748,0.09022096091694387,0.0,0.19138755980861244,0.642292490118577,0.9083387505360788,0.0,1.9268774703557312,1.284584980237154,1.8166775010721576,0.0,3.8537549407114624
hatecrime,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run1,3,613.3333333333334,161.87306412398848,441.0,830.0,20.0,0.0,20.0,20.0,2.6929090055570364,0.5154938053504015,2.144578313253012,3.3831282952548327,4.333333333333333,4.784233364802441,0.0,11.0,0.911764973727108,1.1233587944621715,0.0,2.494331065759637,4.333333333333333,4.784233364802441,0.0,11.0,0.911764973727108,1.1233587944621715,0.0,2.494331065759637,65.0,7.0710678118654755,60.0,75.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.2320891196195598,0.07177165889774777,0.17767743407654443,0.33349929439855874,1.331846118029708,0.7822092053345512,0.6928411352199648,2.433353299524994,1.5282941427653807,0.844748357286791,0.8322814263007694,2.7171776647961585,0.5489569148913368,0.10256760906032195,0.44148025674452196,0.6870560619297277,10.0,0.0,10.0,10.0,10.148510320351173,0.2051117828073707,10.0,10.43855421686747,0.14851032035117187,0.20511178280737072,0.0,0.43855421686746965,0.0,0.0,0.0,0.0,3.6154209907522947,2.8985997395470804,0.0,7.096262972256885,41.876456684122395,19.004531130487823,20.90909090909091,66.92157784457498,0.4431081166769351,0.4715254054720188,0.0,1.0962241169305724,1.444781873289779,0.9096971766074751,0.45351473922902497,2.6506024096385543,2.017399728152354,1.2118950328130287,0.6802721088435374,3.614457831325301
hatecrime,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run2,3,573.0,237.67765285501005,237.0,749.0,20.0,0.0,20.0,20.0,4.433460089224755,1.496707429389213,3.0774365821094793,6.518987341772152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,1.0,0.04450378282153983,0.0629378532431284,0.0,0.13351134846461948,60.0,0.0,60.0,60.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.22143091530895917,0.011561599805073954,0.20752236821141604,0.23582965816760082,0.8238655260493188,0.2637671959119304,0.6270067447009895,1.1966936514388644,0.8359102092068325,0.20543622231437111,0.6109830922651448,1.1076279864802714,0.5388638763293075,0.10264758425312642,0.4306291939584922,0.6767590784242095,10.0,0.0,10.0,10.0,9.903173067624065,0.1593306898981753,9.678237650200266,10.027149321266968,0.11768130082388713,0.14461270695606335,0.004132231404959441,0.3217623497997337,0.0,0.0,0.0,0.0,1.3200764613120353,0.34759603930633387,0.9729129689673977,1.795059338868232,39.63380844857884,14.831232626166104,23.03578774167009,59.03810913038358,5.486497845560478,7.022924379642808,0.13793103448275862,15.408320493066254,6.196757561482083,1.222975113112741,4.843110504774898,7.805907172995781,8.548916888247323,1.888446644109913,6.548431105047749,11.081441922563418
hatecrime,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,487.3333333333333,204.94281045100254,334.0,777.0,20.0,0.0,20.0,20.0,4.482227890411523,1.075370770322876,2.9729729729729732,5.398860398860399,4.0,5.656854249492381,0.0,12.0,1.1396011396011396,1.6116393873197667,0.0,3.418803418803419,4.333333333333333,5.436502143433364,0.0,12.0,1.1825011825011826,1.5821771286952768,0.0,3.418803418803419,81.66666666666667,15.456030825826172,60.0,95.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.22482413452938052,0.028548540443178175,0.20178748117554626,0.2650567989810945,0.9628623380461102,0.39162484264257597,0.5966106188878814,1.5057795048054634,0.8168256402035823,0.19883296012785484,0.5541688973729275,1.0351045471779339,0.5390646091551812,0.12037312569439026,0.4181344338348796,0.7032912195822375,10.0,0.0,10.0,10.0,10.430243007166084,0.6021903019551016,10.0,11.281853281853282,0.43024300716608427,0.6021903019551015,0.0,1.281853281853282,0.0,0.0,0.0,0.0,0.9230562644044934,0.6161144348161314,0.1567398119122257,1.6653312072804034,40.07714602759483,20.215992687762576,18.549713136570656,67.13370646577262,8.78048780487805,12.417484937910103,0.0,26.34146341463415,0.8691348012705298,0.7291989282301959,0.14245014245014245,1.8661518661518661,1.6384692033394626,1.5015863862122305,0.2849002849002849,3.7323037323037322
hatecrime,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run1,3,1017.6666666666666,10.208928554075703,1009.0,1032.0,20.0,0.0,20.0,20.0,0.6215025262267925,0.5953222944359146,0.09387351778656126,1.4534883720930232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.160246899469287,1.0,6.0,0.29600021860025605,0.21396553045351788,0.09689922480620156,0.592885375494071,95.0,7.0710678118654755,85.0,100.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.3360986665382553,0.06723935957735097,0.281329190459934,0.43080298257771316,1.0264205110713878,0.2757148810839671,0.7607392888779283,1.4064213123425495,2.66043360707311,1.6003203232386392,0.6019212502705606,4.504203666954832,0.5641784035341526,0.11948971371315503,0.40898965629918854,0.6996867398343025,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8986463510015799,0.245865057833494,1.5770411971270903,2.173913043478261,46.73289914626232,19.671025210483798,20.880633144479507,68.55673444477146,0.0,0.0,0.0,0.0,1.5041467874401704,1.9207840571027326,0.0,4.215116279069767,3.0082935748803408,3.841568114205465,0.0,8.430232558139535
hatecrime,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run2,3,1012.3333333333334,18.571184369578823,987.0,1031.0,20.0,0.0,20.0,20.0,0.5166629870112818,0.12218108686509811,0.3951367781155016,0.6838021338506304,0.3333333333333333,0.4714045207910317,0.0,1.0,0.033772374197906116,0.047761349624218005,0.0,0.10131712259371835,3.6666666666666665,3.091206165165235,1.0,8.0,0.3679336816677425,0.31558123400444504,0.09699321047526674,0.8105369807497468,85.0,0.0,85.0,85.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.35102337513558496,0.05833132395132446,0.2960330273612962,0.43177135429736835,1.1033658724066504,0.1916574441910313,0.9382004308731775,1.3720645424175264,2.136363840251288,1.0584270245645233,0.6395288831077715,2.888716137451597,0.5624262747972283,0.09996261904333845,0.4442939265215745,0.6887408617577021,10.0,0.0,10.0,10.0,9.991399478798472,0.006820658274050121,9.983316977428851,10.0,0.008600521201527656,0.006820658274050121,0.0,0.016683022571148953,0.0,0.0,0.0,0.0,2.126697319933945,0.7683795069397963,1.0890299145530906,2.9248970314464744,46.70413363242332,17.07864218129569,25.839041652411673,67.67261719980397,0.09935890404037383,0.08029804183448153,0.0,0.19665683382497542,2.3831869551270763,2.240504190882583,0.0,5.383123181377304,4.766373910254153,4.481008381765166,0.0,10.766246362754607
hatecrime,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run3,3,1007.0,13.490737563232042,988.0,1018.0,20.0,0.0,20.0,20.0,0.6772481203529949,0.4771972273299162,0.025303643724696356,1.1542239685658153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.699673171197595,1.0,5.0,0.2671163455270936,0.17371652191519904,0.09823182711198428,0.5060728744939271,93.33333333333333,9.428090415820634,80.0,100.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.36408205119925974,0.07670039872432274,0.2874754221093222,0.46889096724750556,0.9153588555041909,0.3783393006086777,0.593991861070584,1.4465195864940397,4.2655976600468275,2.8724780219916135,0.6351803483123557,7.659333346798004,0.5578864370486502,0.1019349369067001,0.43620742451182254,0.6856718952059295,10.0,0.0,10.0,10.0,9.99112426035503,0.012552191382009416,9.97337278106509,10.0,0.008875739644970201,0.012552191382009416,0.0,0.0266272189349106,0.0,0.0,0.0,0.0,1.7438752643789817,0.20813141878742517,1.4556432439842422,1.939660975989024,46.63579787420898,15.958568984912455,27.003935419708146,66.09311740890688,0.09891196834817013,0.1398826471190005,0.0,0.2967359050445104,1.6702314012794333,2.156445377327766,0.0,4.715127701375246,3.274781357567077,4.355549870425156,0.0,9.430255402750491
lending,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run1,3,961.6666666666666,91.04699641149925,834.0,1040.0,58.0,0.0,58.0,58.0,7.01124529620139,2.7586229316020594,4.856918721648078,10.905172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.816496580927726,0.0,2.0,0.1119873332103548,0.09853937318931531,0.0,0.2398081534772182,53.44827586206896,12.902266850944626,39.6551724137931,70.6896551724138,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.5786925003196073,0.18779129406925274,0.3693571308932501,0.8248959844711427,174901404.53697178,213962120.04845467,34061.78231900978,476194241.14199907,154634506.1214525,182397039.86187214,309963.3328329234,410796698.8715347,0.6353213987207277,0.20668346569813056,0.3498856890269015,0.8325546111576978,2.0,0.0,2.0,2.0,5.469590359700054,2.602132255169393,2.015587529976019,8.296153846153846,3.4695903597000544,2.602132255169393,0.015587529976019088,6.296153846153846,0.0,0.0,0.0,0.0,3.9818122404121965,0.8132064713600162,2.9667616122362754,4.957537633817178,66.47767647175284,31.42856388102398,22.34095804078175,93.08415270250914,,,,,31.28290725100814,22.151736897980744,0.0,48.367952522255194,31.28290725100814,22.151736897980744,0.0,48.367952522255194
lending,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run2,3,865.6666666666666,133.10229983821552,704.0,1030.0,58.0,0.0,58.0,58.0,7.158581171655001,2.0843870188020857,5.2532327586206895,10.059136132976386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9428090415820634,0.0,2.0,0.0772499034376207,0.10924786113349516,0.0,0.2317497103128621,51.72413793103448,14.697369945453357,39.6551724137931,72.41379310344827,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.487571319382394,0.09090669319402665,0.36128550221757166,0.571569912764618,360402791.92100066,181772235.9985554,113263958.87326965,545238157.9578387,168763693.19895083,190994197.2954773,7201289.534120884,437005203.8765917,0.5871513960578973,0.13651933434708738,0.39429382170554217,0.6913750525114974,2.0,0.0,2.0,2.0,3.3389497098355903,1.9939744326309423,1.8482039397450754,6.157281553398058,1.440147083338873,1.9221593955250522,0.011363636363636243,4.157281553398058,0.0,0.0,0.0,0.0,4.181312446068922,2.082860387272376,1.894768126835235,6.932765999819451,55.660029303373456,19.59880822291805,28.63071687053223,74.48807687503708,,,,,12.091607825831128,16.106145673057796,0.0,34.85436893203884,12.091607825831128,16.106145673057796,0.0,34.85436893203884
lending,kimi-k2-instruct-0905,kimi-k2-instruct-0905-run3,3,808.3333333333334,177.43418185031,581.0,1014.0,58.0,0.0,58.0,58.0,7.247856380194752,1.059884091910505,6.341622648228381,8.734939759036145,7.0,9.899494936611665,0.0,21.0,1.2048192771084336,1.703871761895295,0.0,3.614457831325301,9.666666666666666,9.177266598624136,0.0,22.0,1.5433161216293747,1.6231609233757054,0.0,3.7865748709122204,64.36781609195403,11.291311899073852,50.0,77.58620689655173,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.5025416946643584,0.09002043709903534,0.378449336637205,0.5892117168527452,382853841.16449434,225314456.18413475,65497567.58885367,566303997.7521999,193332169.46283424,160272967.50045043,50929688.28323089,417249768.6476476,0.5740807493725518,0.17874559357714417,0.3212996504096801,0.7015972829615716,2.0,0.0,2.0,2.0,3.2210575768027687,1.8447825299698275,1.8349397590361445,5.828232971372162,1.3310977374453392,1.7670265991538512,0.0,3.828232971372162,0.0,0.0,0.0,0.0,3.486661723412625,0.5611536974227105,2.8065348140561355,4.180858978473805,52.78871633191156,26.696093495220875,15.783731922796525,77.77159884255609,,,,,6.596484557559627,9.074456972845109,0.0,19.42800788954635,6.596484557559627,9.074456972845109,0.0,19.42800788954635
lending,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run1,3,971.6666666666666,8.806563209081938,964.0,984.0,58.0,0.0,58.0,58.0,22.726325868359137,4.7680214069592335,16.568893976248393,28.185286880861533,25.0,24.711670657134185,1.0,59.0,2.5764896825829577,2.5590383769826066,0.1037344398340249,6.10134436401241,93.0,48.83304891839815,37.0,156.0,9.604564192088775,5.07399557363159,3.760162601626017,16.132368148914168,39.6551724137931,0.0,39.6551724137931,39.6551724137931,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.5435816445578332,0.09633195060884292,0.4261311578211048,0.6620881929984022,598517125.0983676,134597309.53940526,428787556.8220233,758004686.2045275,1043029184.3396311,1116711407.8052804,226682837.7344289,2621992917.1668344,0.6242279594196943,0.08697602501463199,0.5472396258690618,0.7457994441815782,2.0,0.0,2.0,2.0,2.192264773415733,0.18160129441647715,2.0269005847953214,2.4451219512195124,0.192264773415733,0.18160129441647715,0.026900584795321425,0.44512195121951237,0.0,0.0,0.0,0.0,9.894987748683027,0.7890441742201306,8.801673628577037,10.634994852410028,51.6846111238771,17.699399397495277,38.822038175310794,76.71210074302807,,,,,55.7483660582185,23.150238318577795,24.896265560165975,80.66184074457084,55.7483660582185,23.150238318577795,24.896265560165975,80.66184074457084
lending,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run2,3,1019.3333333333334,10.402991022884823,1011.0,1034.0,58.0,0.0,58.0,58.0,22.67790160321175,3.3823089273380202,18.054844981070296,26.052694284644453,2.6666666666666665,2.494438257849294,0.0,6.0,0.2593649099110303,0.2408582111963153,0.0,0.5802707930367506,20.666666666666668,11.14550233153366,6.0,33.0,2.0195882441422413,1.076371406379245,0.5923000987166831,3.1914893617021276,39.6551724137931,0.0,39.6551724137931,39.6551724137931,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.5683083107223323,0.07683168693362344,0.48715206193720473,0.6714556738664131,366535101.5752044,205961172.73520187,78667714.56997684,548930238.5735635,200342123.66259217,100737334.15208656,85260525.54436521,330609706.4332097,0.6085002660754847,0.09846581516745774,0.5276490713095028,0.7471123613264253,2.0,0.0,2.0,2.0,2.391799267940773,0.4551159564317862,2.0069101678183614,3.031,0.39179926794077263,0.4551159564317862,0.006910167818361401,1.0310000000000001,0.0,0.0,0.0,0.0,11.136989738165996,1.4124589217380392,9.710788361755332,13.061297482922487,49.812133679771726,22.675978700801632,26.73672241666703,80.63569063652488,,,,,61.135635397789116,25.1886782743737,26.013847675568748,83.84912959381045,61.135635397789116,25.1886782743737,26.013847675568748,83.84912959381045
lending,llama-3.1-8b-instruct,llama-3.1-8b-instruct-run3,3,1011.0,26.993826454703797,975.0,1040.0,58.0,0.0,58.0,58.0,25.658603579425343,7.515773163807857,18.98209549071618,36.15915119363395,55.666666666666664,60.024069246335586,0.0,139.0,5.668967138515273,6.175188789634003,0.0,14.256410256410257,92.0,46.783187863447985,43.0,155.0,9.20713482108374,4.916176824770826,4.223968565815324,15.897435897435896,40.229885057471265,0.8127664151569517,39.6551724137931,41.37931034482759,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.5404917046191305,0.12011035243879281,0.4192233905141616,0.7041318913012463,1604739123.3703501,1805530398.1703928,267819950.30199167,4157182619.492843,7199977956.5126295,9387804018.982445,160333857.65421426,20468074451.67275,0.6083552183063196,0.10482492270567877,0.5028976290591524,0.751313826644712,2.0,0.0,2.0,2.0,2.240380849894528,0.18532040351314252,2.0,2.451005025125628,0.24038084989452826,0.18532040351314252,0.0,0.4510050251256281,0.0,0.0,0.0,0.0,8.563200874999898,0.4585106217630071,7.940442239534291,9.031030654122274,49.07341802523623,21.646260334699587,31.208373535566203,79.53431732810714,,,,,54.47937971218914,11.800214246561298,39.03846153846154,67.68172888015717,54.47937971218914,11.800214246561298,39.03846153846154,67.68172888015717
lending,qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-instruct-run1,3,464.6666666666667,36.44478319625763,425.0,513.0,58.0,0.0,58.0,58.0,12.136611060368223,4.255424033513046,6.338643543725213,16.43224440411373,21.666666666666668,22.095751225568733,0.0,52.0,4.820777433780529,4.819292081396075,0.0,11.403508771929824,29.333333333333332,20.75786330258702,7.0,57.0,6.503860413561136,4.586232802131988,1.364522417153996,12.5,48.27586206896552,12.02784456118181,32.758620689655174,62.06896551724138,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.4725054166717843,0.13587833981514105,0.3105327024624434,0.6430351416778398,407433841.51691276,224798251.3984053,97279266.96154253,622963470.8456209,268670160.43551725,95346545.21732537,147777680.23279575,380838752.5729673,0.5700430110926477,0.10643932443037638,0.4794939115371461,0.7194551626531276,2.0,0.0,2.0,2.0,2.6505914434026514,0.9085246056219239,2.002202643171806,3.935420743639922,0.6505914434026514,0.9085246056219239,0.0022026431718060735,1.9354207436399218,0.0,0.0,0.0,0.0,7.599352806029699,0.9437748618939776,6.311828648407034,8.547709110932121,51.00550838707395,16.620605192779063,38.43350624903849,74.49108349565078,,,,,41.311107288919466,21.680516375546702,23.00194931773879,71.76470588235294,41.311107288919466,21.680516375546702,23.00194931773879,71.76470588235294
