domain,model,shot,runs_count,generated_row_count_mean,generated_row_count_std,generated_row_count_min,generated_row_count_max,generated_column_count_mean,generated_column_count_std,generated_column_count_min,generated_column_count_max,generated_overall_missing_pct_mean,generated_overall_missing_pct_std,generated_overall_missing_pct_min,generated_overall_missing_pct_max,generated_duplicate_rows_mean,generated_duplicate_rows_std,generated_duplicate_rows_min,generated_duplicate_rows_max,generated_duplicate_rows_pct_mean,generated_duplicate_rows_pct_std,generated_duplicate_rows_pct_min,generated_duplicate_rows_pct_max,generated_duplicate_rows_primary_key_mean,generated_duplicate_rows_primary_key_std,generated_duplicate_rows_primary_key_min,generated_duplicate_rows_primary_key_max,generated_duplicate_rows_primary_key_pct_mean,generated_duplicate_rows_primary_key_pct_std,generated_duplicate_rows_primary_key_pct_min,generated_duplicate_rows_primary_key_pct_max,generated_type_correctness_pct_mean,generated_type_correctness_pct_std,generated_type_correctness_pct_min,generated_type_correctness_pct_max,real_row_count_mean,real_row_count_std,real_row_count_min,real_row_count_max,real_column_count_mean,real_column_count_std,real_column_count_min,real_column_count_max,real_overall_missing_pct_mean,real_overall_missing_pct_std,real_overall_missing_pct_min,real_overall_missing_pct_max,real_duplicate_rows_mean,real_duplicate_rows_std,real_duplicate_rows_min,real_duplicate_rows_max,real_duplicate_rows_pct_mean,real_duplicate_rows_pct_std,real_duplicate_rows_pct_min,real_duplicate_rows_pct_max,real_duplicate_rows_primary_key_mean,real_duplicate_rows_primary_key_std,real_duplicate_rows_primary_key_min,real_duplicate_rows_primary_key_max,real_duplicate_rows_primary_key_pct_mean,real_duplicate_rows_primary_key_pct_std,real_duplicate_rows_primary_key_pct_min,real_duplicate_rows_primary_key_pct_max,numeric_avg_ks_real_vs_generated_mean,numeric_avg_ks_real_vs_generated_std,numeric_avg_ks_real_vs_generated_min,numeric_avg_ks_real_vs_generated_max,numeric_avg_mean_diff_real_vs_generated_mean,numeric_avg_mean_diff_real_vs_generated_std,numeric_avg_mean_diff_real_vs_generated_min,numeric_avg_mean_diff_real_vs_generated_max,numeric_avg_std_diff_real_vs_generated_mean,numeric_avg_std_diff_real_vs_generated_std,numeric_avg_std_diff_real_vs_generated_min,numeric_avg_std_diff_real_vs_generated_max,categorical_avg_js_divergence_real_vs_generated_mean,categorical_avg_js_divergence_real_vs_generated_std,categorical_avg_js_divergence_real_vs_generated_min,categorical_avg_js_divergence_real_vs_generated_max,text_avg_length_real_mean_mean,text_avg_length_real_mean_std,text_avg_length_real_mean_min,text_avg_length_real_mean_max,text_avg_length_generated_mean_mean,text_avg_length_generated_mean_std,text_avg_length_generated_mean_min,text_avg_length_generated_mean_max,text_avg_length_abs_diff_mean_mean,text_avg_length_abs_diff_mean_std,text_avg_length_abs_diff_mean_min,text_avg_length_abs_diff_mean_max,text_empty_pct_generated_mean_mean,text_empty_pct_generated_mean_std,text_empty_pct_generated_mean_min,text_empty_pct_generated_mean_max,numeric_outlier_pct_mean_mean,numeric_outlier_pct_mean_std,numeric_outlier_pct_mean_min,numeric_outlier_pct_mean_max,categorical_unexpected_value_pct_mean_mean,categorical_unexpected_value_pct_mean_std,categorical_unexpected_value_pct_mean_min,categorical_unexpected_value_pct_mean_max,date_invalid_values_pct_mean_mean,date_invalid_values_pct_mean_std,date_invalid_values_pct_mean_min,date_invalid_values_pct_mean_max,row_constraints_mean_violations_pct_mean,row_constraints_mean_violations_pct_std,row_constraints_mean_violations_pct_min,row_constraints_mean_violations_pct_max,row_constraints_max_violations_pct_mean,row_constraints_max_violations_pct_std,row_constraints_max_violations_pct_min,row_constraints_max_violations_pct_max
hatecrime,kimi-k2-instruct-0905,one,3,1015.0,22.642143596988927,998.0,1047.0,20.0,0.0,20.0,20.0,1.1092363332204045,0.17649042574003002,0.9318637274549099,1.35,1.6666666666666667,0.4714045207910317,1.0,2.0,0.1653039284554464,0.049351335727276555,0.09551098376313276,0.2004008016032064,24.333333333333332,2.494438257849294,21.0,27.0,2.4035802263552895,0.29236789807751484,2.005730659025788,2.7,73.33333333333333,18.856180831641264,60.0,100.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.3265612697375752,0.015135201586424684,0.3100750420546757,0.3466265962815298,1.2702541962892966,0.060809339446785286,1.1892605116002906,1.3357846345861382,0.6081352223485209,0.008424177724260618,0.6015307231005868,0.6200244154192518,0.4417465745027192,0.007116823817431292,0.4321720004123886,0.4492207594086365,10.0,0.0,10.0,10.0,10.00491623169931,0.0037263666443517873,10.0,10.009018036072144,0.004916231699310695,0.0037263666443517873,0.0,0.009018036072143687,0.0,0.0,0.0,0.0,1.2057325326248636,0.18204486108470858,0.9847096659638105,1.4305775414296313,29.898780487165112,1.1613082817557443,28.333478838489274,31.1119292202102,0.16429836583235155,0.1245714444096224,0.0,0.3015075376884422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hatecrime,kimi-k2-instruct-0905,zero,3,1035.6666666666667,6.944222218666553,1026.0,1042.0,20.0,0.0,20.0,20.0,0.21611101771783367,0.18913209636416614,0.0,0.46065259117082535,5.333333333333333,0.4714045207910317,5.0,6.0,0.51479237582104,0.04322177657335063,0.4812319538017324,0.5758157389635317,29.0,2.8284271247461903,27.0,33.0,2.7996268892652494,0.2667391408397875,2.5911708253358925,3.1761308950914344,98.33333333333333,2.357022603955158,95.0,100.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.34103372216492955,0.006357343098245617,0.3330917025620024,0.3486539730345136,1.5874792330586802,0.020521083532526643,1.5588420238808676,1.605872759966239,0.6896236783004719,0.0033834120353175606,0.6860653237831887,0.6941731985609989,0.5897606411528198,0.0027648648300054026,0.586947765524097,0.5935192087075025,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352855139875948,0.21560576897235778,1.0486981677917069,1.5235124760076775,50.70448545277139,0.529768945053636,50.11267574260182,51.39826422372227,0.0,0.0,0.0,0.0,0.04848351061773293,0.039791845307569955,0.0,0.09746588693957114,0.09696702123546586,0.07958369061513991,0.0,0.1949317738791423
hatecrime,llama-3.1-8b-instruct,few,3,337.3333333333333,83.31599819695828,237.0,441.0,20.0,0.0,20.0,20.0,4.714952683112205,1.6397835461245591,2.5510204081632653,6.518987341772152,3.6666666666666665,5.185449728701348,0.0,11.0,0.8314436885865457,1.1758389407486052,0.0,2.494331065759637,3.6666666666666665,5.185449728701348,0.0,11.0,0.8314436885865457,1.1758389407486052,0.0,2.494331065759637,71.66666666666667,16.49915822768611,60.0,95.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.20008037400883097,0.010599437296535874,0.1850906303835762,0.20762812343150072,0.7678123305990846,0.09133553205392789,0.6478961820081025,0.8693439193441655,0.8275348170785787,0.029618922599437283,0.7891195488750811,0.8612034760598855,0.43008129484596463,0.009538763264009549,0.4181344338348796,0.44148025674452196,10.0,0.0,10.0,10.0,10.011375355151005,0.011511798154648555,10.0,10.027149321266968,0.01137535515100474,0.011511798154648555,0.0,0.02714932126696823,0.0,0.0,0.0,0.0,0.4496656293375673,0.528975982292607,0.0,1.1922570761004763,20.83153059577722,1.8322532652957675,18.549713136570656,23.03578774167009,0.38211408074421777,0.3874330797297371,0.0,0.91324200913242,2.9527414358114625,3.432218949909804,0.45351473922902497,7.805907172995781,3.19845111292957,3.408303503677541,0.6802721088435374,8.016877637130802
hatecrime,llama-3.1-8b-instruct,one,3,551.0,156.46937932600957,351.0,733.0,20.0,0.0,20.0,20.0,4.161981679302621,0.8843582925312977,3.3831282952548327,5.398860398860399,4.0,5.656854249492381,0.0,12.0,1.1396011396011396,1.6116393873197667,0.0,3.418803418803419,4.0,5.656854249492381,0.0,12.0,1.1396011396011396,1.6116393873197667,0.0,3.418803418803419,75.0,12.24744871391589,60.0,90.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.2001352115999838,0.017700762008190443,0.17767743407654443,0.22094071954786065,0.6388194996029452,0.04016411293816994,0.5966106188878814,0.6928411352199648,1.0593852902858065,0.03411298588370703,1.0351045471779339,1.1076279864802714,0.5077686522178025,0.00926832290806459,0.4957681740484264,0.5183344259997607,10.0,0.0,10.0,10.0,10.004335990349977,0.0036263688764458296,10.0,10.00887573964497,0.004335990349976744,0.0036263688764458296,0.0,0.008875739644970793,0.0,0.0,0.0,0.0,2.1640523709630277,1.1736501793977625,0.9470977740208509,3.75,36.39141608427513,1.3624439336180734,34.54801848044121,37.798701298701296,0.04597701149425287,0.06502131321255611,0.0,0.13793103448275862,2.0719297060755992,2.0092117338774753,0.14245014245014245,4.843110504774898,2.8636002114120864,2.674023045407683,0.2849002849002849,6.548431105047749
hatecrime,llama-3.1-8b-instruct,zero,3,785.3333333333334,33.58901936976164,749.0,830.0,20.0,0.0,20.0,20.0,2.7316626227784884,0.417316148163244,2.144578313253012,3.0774365821094793,0.6666666666666666,0.9428090415820634,0.0,2.0,0.08032128514056226,0.11359145079301969,0.0,0.24096385542168677,1.3333333333333333,0.4714045207910317,1.0,2.0,0.167725110862145,0.051824847563042675,0.1287001287001287,0.24096385542168677,60.0,0.0,60.0,60.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.27812858384908473,0.040930780024314016,0.23582965816760082,0.33349929439855874,1.7119421519231073,0.5254896441104829,1.1966936514388644,2.433353299524994,1.2941098848114103,1.006528155926219,0.5541688973729275,2.7171776647961585,0.6890354533120582,0.010921755698015918,0.6767590784242095,0.7032912195822375,10.0,0.0,10.0,10.0,10.46621504964034,0.6549654518994324,9.678237650200266,11.281853281853282,0.6807232828401618,0.427728918700016,0.3217623497997337,1.281853281853282,0.0,0.0,0.0,0.0,3.2448357161682284,2.73800166616629,0.9729129689673977,7.096262972256885,64.36446448024373,3.7672974949089304,59.03810913038358,67.13370646577262,14.282002674876992,10.337052148146723,1.0962241169305724,26.34146341463415,3.486003094155329,1.7654153674126014,1.8661518661518661,5.941255006675568,6.142734495397484,3.492524893965427,3.614457831325301,11.081441922563418
hatecrime,qwen3-coder-30b-a3b-instruct,few,3,1027.0,6.377042156569663,1018.0,1032.0,20.0,0.0,20.0,20.0,1.097171491503156,0.31680221504820144,0.6838021338506304,1.4534883720930232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.09737475413115086,0.0006072555186264509,0.09689922480620156,0.09823182711198428,90.0,7.0710678118654755,85.0,100.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.3029683308115105,0.016160714934624166,0.2874754221093222,0.32526574374809036,0.8519554939382709,0.10406056690791629,0.7055651189479492,0.9382004308731775,3.422057108825219,0.7638524276997338,2.875175903993937,4.502279285030123,0.42983033577752855,0.015101839171165143,0.40898965629918854,0.4442939265215745,10.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9222643567286333,0.3720659777132309,1.4556432439842422,2.3661650138022705,24.574536738866442,2.654924631163765,20.880633144479507,27.003935419708146,0.0,0.0,0.0,0.0,4.771122387274105,0.4784778536123315,4.215116279069767,5.383123181377304,9.54224477454821,0.956955707224663,8.430232558139535,10.766246362754607
hatecrime,qwen3-coder-30b-a3b-instruct,one,3,1014.3333333333334,4.109609335312651,1009.0,1019.0,20.0,0.0,20.0,20.0,0.5468041622123264,0.22491372278791597,0.31714568880079286,0.8522167487684729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.19717708141802628,0.0007996535285652854,0.19627085377821393,0.19821605550049554,88.33333333333333,8.498365855987975,80.0,100.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.3044139940207272,0.02304519800405901,0.281329190459934,0.33587976424095145,0.7848545979592533,0.16655899126515517,0.593991861070584,0.9998326439292473,5.014794504649111,1.9839373962642557,2.8808465001944965,7.659333346798004,0.5632942806698579,0.014576074387673001,0.5517799914281983,0.5838588144689667,10.0,0.0,10.0,10.0,9.985563252831312,0.010985945929222366,9.97337278106509,10.0,0.014436747168686518,0.010985945929222366,0.0,0.0266272189349106,0.0,0.0,0.0,0.0,1.5352440292230682,0.34852408152426945,1.0890299145530906,1.939660975989024,48.057470896200755,1.9138308595657862,46.60074204505433,50.76132984953599,0.16446424628982861,0.12326210922204829,0.0,0.2967359050445104,0.7864427565725745,0.692961430199373,0.29556650246305416,1.7664376840039255,1.507204068153359,1.4347041946465977,0.3940886699507389,3.532875368007851
hatecrime,qwen3-coder-30b-a3b-instruct,zero,3,995.6666666666666,11.556623882239812,987.0,1012.0,20.0,0.0,20.0,20.0,0.1714379798755864,0.16063690144277085,0.025303643724696356,0.3951367781155016,0.3333333333333333,0.4714045207910317,0.0,1.0,0.033772374197906116,0.047761349624218005,0.0,0.10131712259371835,6.333333333333333,1.247219128924647,5.0,8.0,0.636498410245915,0.12806553166182258,0.5060728744939271,0.8105369807497468,95.0,7.0710678118654755,85.0,100.0,265834.0,0.0,265834.0,265834.0,20.0,0.0,20.0,20.0,13.516141652309335,0.0,13.516141652309335,13.516141652309335,4084.0,0.0,4084.0,4084.0,1.5362970876562063,2.220446049250313e-16,1.5362970876562065,1.5362970876562065,16901.0,0.0,16901.0,16901.0,6.357727002565511,0.0,6.357727002565511,6.357727002565511,0.44382176804086243,0.01773100857431461,0.43080298257771316,0.46889096724750556,1.4083351470847052,0.03042625477745708,1.3720645424175264,1.4465195864940397,0.6255434938968959,0.01679752430515062,0.6019212502705606,0.6395288831077715,0.6913664989326448,0.0060152276443589,0.6856718952059295,0.6996867398343025,10.0,0.0,10.0,10.0,9.99696048632219,0.00429852146617932,9.990881458966566,10.0,0.0030395136778113376,0.00429852146617932,0.0,0.009118541033434013,0.0,0.0,0.0,0.0,2.3117105493628043,0.4549653807818059,1.8363215731636784,2.9248970314464744,67.44082301782744,1.0190350441959557,66.09311740890688,68.55673444477146,0.03380662609871535,0.047809789126879484,0.0,0.10141987829614604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lending,kimi-k2-instruct-0905,few,3,706.3333333333334,103.2999946219209,581.0,834.0,58.0,0.0,58.0,58.0,5.62216672000402,0.5087876930368501,5.2532327586206895,6.341622648228381,7.0,9.899494936611665,0.0,21.0,1.2048192771084336,1.7038717618952952,0.0,3.614457831325301,8.0,9.93310961716756,0.0,22.0,1.3421276747964797,1.73125552871649,0.0,3.7865748709122204,52.298850574712645,17.880861133452928,39.6551724137931,77.58620689655173,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.3696973232493423,0.007011233896421987,0.36128550221757166,0.378449336637205,75745812.38290687,27424352.778492007,48475910.686597295,113263958.87326965,55270376.87645358,4878296.516692587,50929688.28323089,62084586.186139956,0.3551597203807079,0.030032191792953473,0.3212996504096801,0.39429382170554217,2.0,0.0,2.0,2.0,2.0089837221132183,0.006582338316425741,2.0,2.015587529976019,0.008983722113218443,0.006582338316425741,0.0,0.015587529976019088,0.0,0.0,0.0,0.0,5.357054204036811,1.1584352034656957,4.180858978473805,6.932765999819451,22.251802278036834,5.245138518943671,15.783731922796525,28.63071687053223,,,,,0.47348484848484845,0.6696086943054427,0.0,1.4204545454545454,0.47348484848484845,0.6696086943054427,0.0,1.4204545454545454
lending,kimi-k2-instruct-0905,one,3,1018.3333333333334,8.339997335464536,1011.0,1030.0,58.0,0.0,58.0,58.0,5.895766692778579,0.7628084756936455,4.856918721648078,6.66700673331973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.54022988505747,2.9304709848234363,65.51724137931035,72.41379310344827,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.5372156530875154,0.005257409379501344,0.5298585431649921,0.541824385594429,529245465.61734587,38486072.938234426,476194241.14199907,566303997.7521999,421683890.46525794,11149514.514694665,410796698.8715347,437005203.8765917,0.7003021642986026,0.019510698818950283,0.6757853139566523,0.7235238959775839,2.0,0.0,2.0,2.0,6.0275147425801725,0.1430442580039331,5.828232971372162,6.157281553398058,4.0275147425801725,0.1430442580039331,3.828232971372162,4.157281553398058,0.0,0.0,0.0,0.0,3.514691833597117,0.515965448521226,2.8065348140561355,4.021137475183135,78.75586479652027,3.9482849914653917,74.48807687503708,84.00791867196764,,,,,34.21677644794679,11.823281889782587,19.42800788954635,48.367952522255194,34.21677644794679,11.823281889782587,19.42800788954635,48.367952522255194
lending,kimi-k2-instruct-0905,zero,3,911.0,92.2062904578641,830.0,1040.0,58.0,0.0,58.0,58.0,9.899749435268545,0.8931332612393356,8.734939759036145,10.905172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,2.6246692913372702,1.0,7.0,0.39042568348087064,0.32503112555409297,0.09615384615384616,0.8433734939759037,47.701149425287355,3.2510656606278068,43.103448275862064,50.0,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.6618925380295019,0.11548564406239877,0.571569912764618,0.8248959844711427,313166759.62221396,224722924.84544158,34061.78231900978,516759958.1524294,39776101.441526,51018274.20065356,309963.3328329234,111817051.4576242,0.7410916594718664,0.0647558744739906,0.6913750525114974,0.8325546111576978,2.0,0.0,2.0,2.0,3.993099181645022,3.0427239516520754,1.8349397590361445,8.296153846153846,2.2043367157908755,2.8933567075712556,0.15179606025492465,6.296153846153846,0.0,0.0,0.0,0.0,2.7780403722598153,0.6578213194894763,1.894768126835235,3.472591377707935,73.91875503248076,13.55752558238769,63.861294164551076,93.08415270250914,,,,,15.280738337967255,21.355156445351888,0.0,45.48076923076923,15.280738337967255,21.355156445351888,0.0,45.48076923076923
lending,llama-3.1-8b-instruct,few,3,1012.0,20.848661028149188,984.0,1034.0,58.0,0.0,58.0,58.0,23.06184211527129,0.8916281913008501,21.834564053925888,23.926165543920497,16.333333333333332,9.030811456096044,6.0,28.0,1.61838406535825,0.8884781888943261,0.5802707930367506,2.75049115913556,37.666666666666664,4.109609335312651,33.0,43.0,3.725206843047823,0.42223197062348516,3.1914893617021276,4.223968565815324,39.6551724137931,0.0,39.6551724137931,39.6551724137931,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.44416887009082373,0.030524257001809954,0.4192233905141616,0.48715206193720473,368164117.0254986,286270727.46379644,78667714.56997684,758004686.2045275,1308042727.9369898,965243357.1346185,330609706.4332097,2621992917.1668344,0.5336255401729134,0.02177483923539433,0.5028976290591524,0.5507393655905263,2.0,0.0,2.0,2.0,2.582086491925823,0.3253689092831054,2.2701375245579567,3.031,0.5820864919258231,0.3253689092831054,0.2701375245579567,1.0310000000000001,0.0,0.0,0.0,0.0,10.80480735555855,1.7771519807937821,8.718129731343131,13.061297482922487,37.3647998990001,4.549999913571034,31.208373535566203,42.06398798612327,,,,,71.07261678129544,9.35997427673641,61.68699186991869,83.84912959381045,71.07261678129544,9.35997427673641,61.68699186991869,83.84912959381045
lending,llama-3.1-8b-instruct,one,3,985.0,20.06655592438988,967.0,1013.0,58.0,0.0,58.0,58.0,30.132377453046644,4.349596846109956,26.052694284644453,36.15915119363395,66.0,56.96197562116913,0.0,139.0,6.785918206807556,5.840250528841457,0.0,14.256410256410257,105.66666666666667,70.47615830115096,6.0,156.0,10.87403471502225,7.270916876194652,0.5923000987166831,16.132368148914168,39.6551724137931,0.0,39.6551724137931,39.6551724137931,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.5289875370864519,0.02188158273198935,0.49811983204198396,0.5463171963633789,430003236.2401039,33810846.81590665,389214800.3162156,472007351.5820728,208633931.59401527,51756371.620251276,160333857.65421426,280411798.1176299,0.5593826929110134,0.02272422725608633,0.5276490713095028,0.5796448082084433,2.0,0.0,2.0,2.0,2.161605259246437,0.20479920664059575,2.0069101678183614,2.451005025125628,0.16160525924643698,0.20479920664059575,0.006910167818361401,0.4510050251256281,0.0,0.0,0.0,0.0,9.126999745977166,1.1253959141569145,7.940442239534291,10.63888336982017,34.244660027331605,5.452246386978599,26.73672241666703,39.519694453292416,,,,,70.30790612883591,10.039301901151408,56.717948717948715,80.66184074457084,70.30790612883591,10.039301901151408,56.717948717948715,80.66184074457084
lending,llama-3.1-8b-instruct,zero,3,1005.0,31.31559781748812,964.0,1040.0,58.0,0.0,58.0,58.0,17.86861148267829,0.9939475419758995,16.568893976248393,18.98209549071618,1.0,0.816496580927726,0.0,2.0,0.10051945884345505,0.0807932734806832,0.0,0.19782393669634024,62.333333333333336,28.003967972810962,23.0,86.0,6.232045699244684,2.857589894568401,2.274975272007913,8.921161825726141,40.229885057471265,0.8127664151569517,39.6551724137931,41.37931034482759,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.6792252527220205,0.018022077357882867,0.6620881929984022,0.7041318913012463,1771623996.7783196,1687021503.7032776,548930238.5735635,4157182619.492843,6926672604.983848,9575391133.794603,85260525.54436521,20468074451.67275,0.7480752107175719,0.002351937173190494,0.7457994441815782,0.751313826644712,2.0,0.0,2.0,2.0,2.0807531400787735,0.05864232807862556,2.0,2.1374876360039563,0.08075314007877384,0.05864232807862556,0.0,0.1374876360039563,0.0,0.0,0.0,0.0,9.663371260313207,0.49807580753493086,9.031030654122274,10.248294765062017,78.96070290255336,1.6523547934165783,76.71210074302807,80.63569063652488,,,,,29.98285825806542,6.419512469812005,24.896265560165975,39.03846153846154,29.98285825806542,6.419512469812005,24.896265560165975,39.03846153846154
lending,qwen3-coder-30b-a3b-instruct,few,3,571.6666666666666,81.78970323674953,456.0,630.0,58.0,0.0,58.0,58.0,16.414154206670485,0.477079861187541,15.821018062397375,16.989200153500356,54.666666666666664,27.824849006278942,22.0,90.0,9.73466611237509,4.570718523970222,3.492063492063492,14.308426073131955,69.33333333333333,17.441967269268172,57.0,94.0,12.163991722815252,2.4190291715738517,9.047619047619047,14.94435612082671,64.36781609195403,3.2510656606278068,62.06896551724138,68.96551724137932,12229298.0,0.0,12229298.0,12229298.0,58.0,0.0,58.0,58.0,16.23392051809825,0.0,16.23392051809825,16.23392051809825,32748.0,0.0,32748.0,32748.0,0.26778315484666415,0.0,0.26778315484666415,0.26778315484666415,5006136.0,0.0,5006136.0,5006136.0,40.935595812613286,0.0,40.935595812613286,40.935595812613286,0.29876916560662575,0.0171672880967283,0.2744947880278795,0.3112800063295544,73550099.09346321,20137816.133850984,48047612.01496738,97279266.96154253,149424527.25378317,73169061.42223726,60645867.94649975,239850033.58205402,0.44418549021338755,0.0351878541499508,0.39616247718402464,0.4794939115371461,2.0,0.0,2.0,2.0,2.0118629902252603,0.011893025233827605,2.002202643171806,2.0286168521462637,0.011862990225260125,0.011893025233827605,0.0022026431718060735,0.02861685214626375,0.0,0.0,0.0,0.0,6.890145897844389,0.4170063516627856,6.311828648407034,7.279321097404785,33.56764206522841,5.666404890640807,26.275927946709384,40.091935416532586,,,,,31.697643021172436,1.851722289440231,29.166666666666668,33.54531001589825,31.697643021172436,1.851722289440231,29.166666666666668,33.54531001589825
